ORG_ID,external_department_name,external_department_id,org_code
209212095,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.新能源作业区.连轧乙班,20601486,20601486
209212187,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.新能源作业区.连轧丁班,20601500,20601500
209212207,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.新能源作业区.连退乙班,20601501,20601501
224037972,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.供应链管理室,20604252,20604252
224038762,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.工程资材室,20604253,20604253
224038741,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.综合管理室,20604254,20604254
224037986,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.对外贸易室,20604263,20604263
224038728,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.合规管理室,20604264,20604264
224037980,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.经营财务室,20604265,20604265
225348479,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.佛山首钢汽车部件有限公司.生产技术部.激光拼焊班组,20604620,20604620
228888166,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.职工创业开发中心.创业开发室.劳务派遣.倒班宿舍保卫班,20605516,20605516
230779326,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.采购中心.综合管理室.不在岗其他,20605969,20605969
232954415,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).低碳管理室,20606373,20606373
236045229,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.质检服务项目组,20607110,20607110
236048127,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.炼钢服务项目组,20607111,20607111
236048125,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.热轧服务项目组,20607112,20607112
236048121,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.炼铁服务项目组.绿化清扫班,20607113,20607113
236047680,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.炼铁服务项目组,20607121,20607121
243861752,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.水处理作业区.3号除盐站班,20609028,20609028
243861776,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.水处理作业区.1号除盐站班,20609029,20609029
243861662,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.水处理作业区.多媒体心理咨询室,20609030,20609030
243861734,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.设备管理室.油品净化班,20609034,20609034
243866065,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供水作业区.天车班,20609039,20609039
243861741,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.水处理作业区.2号水处理站班,20609044,20609044
243861774,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.水处理作业区.标识班,20609045,20609045
243861749,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.水处理作业区.1号污水班,20609046,20609046
243862071,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.设备管理室.库房班,20609051,20609051
243862167,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.能源部.供电作业区.点检班,20609053,20609053
243994213,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.董事会办公室,20609081,20609081
243993948,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.审计部,20609082,20609082
249262484,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.迁安首钢冶金科技有限公司.会议中心.餐饮部.蛋糕房,20610294,20610294
250047070,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.白灰综合服务中心,20610484,20610484
260380822,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢新能源材料科技有限公司,20613772,20613772
275078850,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.首钢智新电磁材料研发（北京）有限公司,20624433,20624433
276175934,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.首钢智新电磁材料研发（北京）有限公司.运营管理部,20624807,20624807
276186281,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.首钢智新电磁材料研发（北京）有限公司.技术服务部,20624808,20624808
276185257,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.首钢智新电磁材料研发（北京）有限公司.产品研发部,20624809,20624809
276896476,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.首钢智新电磁材料研发（北京）有限公司.公司领导,20625088,20625088
278606388,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.智新电磁（香港）贸易有限公司,20625669,20625669
285091703,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.北京首钢钢贸投资管理有限公司.佛山首钢汽车部件有限公司.生产技术部.800横剪,20629592,20629592
286512536,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.制造部(技术中心).智能制造室,20630543,20630543
286524948,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.董事会秘书室.法务合规室,20630550,20630550
286531991,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.设备管理室,20630551,20630551
287794436,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.设备管理室.高新维护班,20631282,20631282
287801873,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.质量检验部.设备管理室.原料物理设备点检班,20631283,20631283
290553045,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.风机高配甲班,20632384,20632384
290554857,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.风机高配丁班,20632385,20632385
290553010,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.风机高配乙班,20632386,20632386
290553036,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.动力作业区.风机高配丙班,20632387,20632387
293653631,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.迁安首钢冶金科技有限公司.会议中心.接待服务部.食品销售店,20633569,20633569
293660269,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.迁安首钢冶金科技有限公司.市场部,20633570,20633570
294978445,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.球团点检一班,20633911,20633911
294978432,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.带焙丙班,20633912,20633912
294985553,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.带焙丁班,20633913,20633913
294985830,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.带焙甲班,20633914,20633914
294985502,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.带焙乙班,20633915,20633915
295385763,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼铁作业部.球团作业区.球团点检二班,20634159,20634159
303415530,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.设备管理室.连铸电工班,20637011,20637011
303415713,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.设备管理室.连铸钳工班,20637012,20637012
303416129,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.炼钢作业部.设备管理室.精炼点检班,20637013,20637013
303612981,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.首钢智新电磁材料(迁安)股份有限公司.智新电磁（香港）贸易有限公司.财务部,20637114,20637114
313876788,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.迁安首钢冶金科技有限公司.会议中心.职工就餐服务中心,20640800,20640800
318334047,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.迁安首钢冶金科技有限公司.会议中心.职工就餐服务中心.智新食堂,20642549,20642549
332733608,首钢集团.钢铁板块管理平台（股份公司）.北京首钢股份有限公司.热轧作业部.生产技术室.生产准备班,20648041,20648041
